X Y Z
431686.09348539234 5303940.848845308 1050.0597860839846
431686.0932738303 5303940.843999742 1050.0597860839846
431686.09348539234 5303940.839154176 1050.0597860839846
431686.0941184682 5303940.834345486 1050.0597860839846
431686.0951682399 5303940.829610272 1050.0597860839846
431686.096626718 5303940.824984571 1050.0597860839846
431686.0984828025 5303940.820503586 1050.0597860839846
431686.1007223677 5303940.816201421 1050.0597860839846
431686.103328369 5303940.812110819 1050.0597860839846
431686.1062809731 5303940.808262911 1050.0597860839846
431686.1095577091 5303940.80468698 1050.0597860839846
431686.1131336389 5303940.801410245 1050.0597860839846
431686.1169815476 5303940.79845764 1050.0597860839846
431686.1210721502 5303940.79585164 1050.0597860839846
431686.1253743149 5303940.793612074 1050.0597860839846
431686.12985529937 5303940.791755989 1050.0597860839846
431686.1344810008 5303940.790297511 1050.0597860839846
431686.1392162149 5303940.78924774 1050.0597860839846
431686.14402490365 5303940.788614664 1050.0597860839846
431686.14887047006 5303940.788403102 1050.0597860839846
431686.15371603647 5303940.788614664 1050.0597860839846
431686.1585247253 5303940.78924774 1050.0597860839846
431686.1632599393 5303940.790297511 1050.0597860839846
431686.1678856408 5303940.791755989 1050.0597860839846
431686.1723666253 5303940.793612074 1050.0597860839846
431686.17666878994 5303940.79585164 1050.0597860839846
431686.18075939256 5303940.79845764 1050.0597860839846
431686.1846073012 5303940.801410245 1050.0597860839846
431686.1881832311 5303940.80468698 1050.0597860839846
431686.191459967 5303940.808262911 1050.0597860839846
431686.1944125712 5303940.812110819 1050.0597860839846
431686.1970185724 5303940.816201421 1050.0597860839846
431686.1992581376 5303940.820503586 1050.0597860839846
431686.2011142222 5303940.824984571 1050.0597860839846
431686.2025727002 5303940.829610272 1050.0597860839846
431686.2036224719 5303940.834345486 1050.0597860839846
431686.2042555478 5303940.839154176 1050.0597860839846
431688.5178897096 5303946.86844463 1050.5407431152346
431688.5172391778 5303946.883344257 1050.5407431152346
431688.5152925334 5303946.8981304895 1050.5407431152346
431688.51206459146 5303946.912690795 1050.5407431152346
431688.50757991866 5303946.92691436 1050.5407431152346
431688.501872646 5303946.940692935 1050.5407431152346
431688.49498620926 5303946.953921657 1050.5407431152346
431688.4869730184 5303946.966499847 1050.5407431152346
431688.47789405874 5303946.978331777 1050.5407431152346
431688.4678184265 5303946.989327401 1050.5407431152346
431688.45682280336 5303946.9994030325 1050.5407431152346
431688.4449908728 5303947.008481992 1050.5407431152346
431688.4324126827 5303947.016495183 1050.5407431152346
431688.4191839608 5303947.02338162 1050.5407431152346
431688.40540538577 5303947.029088893 1050.5407431152346
431688.3911818207 5303947.033573566 1050.5407431152346
431688.37662151566 5303947.036801508 1050.5407431152346
431688.3618352833 5303947.038748152 1050.5407431152346
431688.34693565575 5303947.039398684 1050.5407431152346
431688.3320360282 5303947.038748152 1050.5407431152346
431688.31724979583 5303947.036801508 1050.5407431152346
431688.3026894908 5303947.033573566 1050.5407431152346
431688.2884659257 5303947.029088893 1050.5407431152346
431688.2746873506 5303947.02338162 1050.5407431152346
431688.2614586288 5303947.016495183 1050.5407431152346
431688.24888043874 5303947.008481992 1050.5407431152346
431688.2370485081 5303946.9994030325 1050.5407431152346
431688.226052885 5303946.989327401 1050.5407431152346
431688.2159772528 5303946.978331777 1050.5407431152346
431688.20689829305 5303946.966499847 1050.5407431152346
431688.19888510223 5303946.953921657 1050.5407431152346
431688.1919986655 5303946.940692935 1050.5407431152346
431688.1862913928 5303946.92691436 1050.5407431152346
431688.18180672 5303946.912690795 1050.5407431152346
431688.1785787781 5303946.8981304895 1050.5407431152346
431688.1766321337 5303946.883344257 1050.5407431152346
431688.17598160193 5303946.86844463 1050.5407431152346
431688.1766321337 5303946.853545003 1050.5407431152346
431688.1785787781 5303946.83875877 1050.5407431152346
431688.18180672 5303946.824198465 1050.5407431152346
431688.1862913928 5303946.8099749 1050.5407431152346
431688.1919986655 5303946.796196325 1050.5407431152346
431688.19888510223 5303946.782967603 1050.5407431152346
431688.20689829305 5303946.7703894125 1050.5407431152346
431688.2159772528 5303946.758557483 1050.5407431152346
431688.226052885 5303946.747561859 1050.5407431152346
431688.2370485081 5303946.737486227 1050.5407431152346
431688.24888043874 5303946.728407268 1050.5407431152346
431688.2614586288 5303946.720394077 1050.5407431152346
431688.2746873506 5303946.71350764 1050.5407431152346
431688.2884659257 5303946.707800367 1050.5407431152346
431688.3026894908 5303946.703315694 1050.5407431152346
431688.31724979583 5303946.700087752 1050.5407431152346
431688.3320360282 5303946.698141108 1050.5407431152346
431688.34693565575 5303946.697490576 1050.5407431152346
431688.3618352833 5303946.698141108 1050.5407431152346
431688.37662151566 5303946.700087752 1050.5407431152346
431688.3911818207 5303946.703315694 1050.5407431152346
431688.40540538577 5303946.707800367 1050.5407431152346
431688.4191839608 5303946.71350764 1050.5407431152346
431688.4324126827 5303946.720394077 1050.5407431152346
431688.4449908728 5303946.728407268 1050.5407431152346
431688.45682280336 5303946.737486227 1050.5407431152346
431688.4678184265 5303946.747561859 1050.5407431152346
431688.47789405874 5303946.758557483 1050.5407431152346
431688.4869730184 5303946.7703894125 1050.5407431152346
431688.49498620926 5303946.782967603 1050.5407431152346
431688.501872646 5303946.796196325 1050.5407431152346
431688.50757991866 5303946.8099749 1050.5407431152346
431688.51206459146 5303946.824198465 1050.5407431152346
431688.5152925334 5303946.83875877 1050.5407431152346
431688.5172391778 5303946.853545003 1050.5407431152346
431653.67048748885 5303992.36198997 1048.9797689941408
431653.67006414 5303992.371686255 1048.9797689941408
431653.6687973152 5303992.381308744 1048.9797689941408
431653.6666966558 5303992.390784206 1048.9797689941408
431653.6637781492 5303992.400040526 1048.9797689941408
431653.6600640069 5303992.409007259 1048.9797689941408
431653.6555824958 5303992.4176161615 1048.9797689941408
431653.6503677229 5303992.425801716 1048.9797689941408
431653.6444593757 5303992.433501624 1048.9797689941408
431653.6379024204 5303992.440657284 1048.9797689941408
431653.6307467593 5303992.44721424 1048.9797689941408
431653.62304685137 5303992.453122587 1048.9797689941408
431653.6148612975 5303992.45833736 1048.9797689941408
431653.60625239473 5303992.462818871 1048.9797689941408
431653.597285662 5303992.466533014 1048.9797689941408
431653.5880293416 5303992.46945152 1048.9797689941408
431653.5785538797 5303992.471552179 1048.9797689941408
431653.5689313902 5303992.472819004 1048.9797689941408
431653.55923510616 5303992.473242353 1048.9797689941408
431653.54953882215 5303992.472819004 1048.9797689941408
431653.53991633264 5303992.471552179 1048.9797689941408
431653.53044087073 5303992.46945152 1048.9797689941408
431653.5211845503 5303992.466533014 1048.9797689941408
431653.5122178176 5303992.462818871 1048.9797689941408
431653.5036089149 5303992.45833736 1048.9797689941408
431653.49542336096 5303992.453122587 1048.9797689941408
431653.487723453 5303992.44721424 1048.9797689941408
431653.480567792 5303992.440657284 1048.9797689941408
431653.4740108366 5303992.433501624 1048.9797689941408
431653.4681024895 5303992.425801716 1048.9797689941408
431653.4628877165 5303992.4176161615 1048.9797689941408
431653.4584062054 5303992.409007259 1048.9797689941408
431653.4546920631 5303992.400040526 1048.9797689941408
431653.4517735565 5303992.390784206 1048.9797689941408
431653.4496728972 5303992.381308744 1048.9797689941408
431653.4484060724 5303992.371686255 1048.9797689941408
431653.4479827235 5303992.36198997 1048.9797689941408
431653.4484060724 5303992.352293686 1048.9797689941408
431653.4496728972 5303992.342671197 1048.9797689941408
431653.4517735565 5303992.333195735 1048.9797689941408
431653.4546920631 5303992.323939415 1048.9797689941408
431653.4584062054 5303992.314972682 1048.9797689941408
431653.4628877165 5303992.306363779 1048.9797689941408
431653.4681024895 5303992.298178225 1048.9797689941408
431653.4740108366 5303992.290478317 1048.9797689941408
431653.480567792 5303992.2833226565 1048.9797689941408
431653.487723453 5303992.2767657 1048.9797689941408
431653.49542336096 5303992.270857354 1048.9797689941408
431653.5036089149 5303992.265642581 1048.9797689941408
431653.5122178176 5303992.261161069 1048.9797689941408
431653.5211845503 5303992.257446927 1048.9797689941408
431653.53044087073 5303992.254528421 1048.9797689941408
431653.53991633264 5303992.252427761 1048.9797689941408
431653.54953882215 5303992.251160936 1048.9797689941408
431653.55923510616 5303992.250737588 1048.9797689941408
431653.5689313902 5303992.251160936 1048.9797689941408
431653.5785538797 5303992.252427761 1048.9797689941408
431653.5880293416 5303992.254528421 1048.9797689941408
431653.597285662 5303992.257446927 1048.9797689941408
431653.60625239473 5303992.261161069 1048.9797689941408
431653.6148612975 5303992.265642581 1048.9797689941408
431653.62304685137 5303992.270857354 1048.9797689941408
431653.6307467593 5303992.2767657 1048.9797689941408
431653.6379024204 5303992.2833226565 1048.9797689941408
431653.6444593757 5303992.290478317 1048.9797689941408
431653.6503677229 5303992.298178225 1048.9797689941408
431653.6555824958 5303992.306363779 1048.9797689941408
431653.6600640069 5303992.314972682 1048.9797689941408
431653.6637781492 5303992.323939415 1048.9797689941408
431653.6666966558 5303992.333195735 1048.9797689941408
431653.6687973152 5303992.342671197 1048.9797689941408
431653.67006414 5303992.352293686 1048.9797689941408
431653.88662867394 5303940.82094949 1049.1537802246096
431653.8855852775 5303940.844847198 1049.1537802246096
431653.88246302906 5303940.868563029 1049.1537802246096
431653.8772856909 5303940.891916492 1049.1537802246096
431653.8700926656 5303940.914729854 1049.1537802246096
431653.8609386964 5303940.936829491 1049.1537802246096
431653.8498934507 5303940.95804721 1049.1537802246096
431653.83704098925 5303940.978221533 1049.1537802246096
431653.8224791272 5303940.997198922 1049.1537802246096
431653.80631868914 5303941.014834945 1049.1537802246096
431653.7886826656 5303941.030995383 1049.1537802246096
431653.7697052775 5303941.045557245 1049.1537802246096
431653.7495309542 5303941.058409707 1049.1537802246096
431653.7283132345 5303941.069454952 1049.1537802246096
431653.706213598 5303941.078608921 1049.1537802246096
431653.6834002364 5303941.085801947 1049.1537802246096
431653.660046773 5303941.090979285 1049.1537802246096
431653.63633094175 5303941.094101533 1049.1537802246096
431653.6124332346 5303941.095144929 1049.1537802246096
431653.5885355274 5303941.094101533 1049.1537802246096
431653.5648196962 5303941.090979285 1049.1537802246096
431653.5414662328 5303941.085801947 1049.1537802246096
431653.51865287113 5303941.078608921 1049.1537802246096
431653.4965532346 5303941.069454952 1049.1537802246096
431653.4753355149 5303941.058409707 1049.1537802246096
431653.4551611917 5303941.045557245 1049.1537802246096
431653.43618380354 5303941.030995383 1049.1537802246096
431653.41854778 5303941.014834945 1049.1537802246096
431653.402387342 5303940.997198922 1049.1537802246096
431653.3878254799 5303940.978221533 1049.1537802246096
431653.3749730185 5303940.95804721 1049.1537802246096
431653.36392777273 5303940.936829491 1049.1537802246096
431653.3547738036 5303940.914729854 1049.1537802246096
431653.34758077824 5303940.891916492 1049.1537802246096
431653.3424034401 5303940.868563029 1049.1537802246096
431653.3392811917 5303940.844847198 1049.1537802246096
431653.3382377952 5303940.82094949 1049.1537802246096
431653.3392811917 5303940.797051783 1049.1537802246096
431653.3424034401 5303940.773335951 1049.1537802246096
431653.34758077824 5303940.749982488 1049.1537802246096
431653.3547738036 5303940.727169126 1049.1537802246096
431653.36392777273 5303940.70506949 1049.1537802246096
431653.3749730185 5303940.68385177 1049.1537802246096
431653.3878254799 5303940.663677448 1049.1537802246096
431653.402387342 5303940.644700059 1049.1537802246096
431653.41854778 5303940.627064035 1049.1537802246096
431653.43618380354 5303940.610903597 1049.1537802246096
431653.4551611917 5303940.596341736 1049.1537802246096
431653.4753355149 5303940.583489274 1049.1537802246096
431653.4965532346 5303940.572444028 1049.1537802246096
431653.51865287113 5303940.56329006 1049.1537802246096
431653.5414662328 5303940.556097033 1049.1537802246096
431653.5648196962 5303940.550919696 1049.1537802246096
431653.5885355274 5303940.547797447 1049.1537802246096
431653.6124332346 5303940.546754051 1049.1537802246096
431653.63633094175 5303940.547797447 1049.1537802246096
431653.660046773 5303940.550919696 1049.1537802246096
431653.6834002364 5303940.556097033 1049.1537802246096
431653.706213598 5303940.56329006 1049.1537802246096
431653.7283132345 5303940.572444028 1049.1537802246096
431653.7495309542 5303940.583489274 1049.1537802246096
431653.7697052775 5303940.596341736 1049.1537802246096
431653.7886826656 5303940.610903597 1049.1537802246096
431653.80631868914 5303940.627064035 1049.1537802246096
431653.8224791272 5303940.644700059 1049.1537802246096
431653.83704098925 5303940.663677448 1049.1537802246096
431653.8498934507 5303940.68385177 1049.1537802246096
431653.8609386964 5303940.70506949 1049.1537802246096
431653.8700926656 5303940.727169126 1049.1537802246096
431653.8772856909 5303940.749982488 1049.1537802246096
431653.88246302906 5303940.773335951 1049.1537802246096
431653.8855852775 5303940.797051783 1049.1537802246096
431685.9389772196 5304009.866404425 1053.3917562988283
431685.9381718762 5304009.884849823 1053.3917562988283
431685.93576197495 5304009.90315484 1053.3917562988283
431685.9317658568 5304009.921180164 1053.3917562988283
431685.9262139346 5304009.938788611 1053.3917562988283
431685.9191484618 5304009.955846172 1053.3917562988283
431685.9106232109 5304009.972223027 1053.3917562988283
431685.9007030643 5304009.987794537 1053.3917562988283
431685.88946352014 5304010.002442197 1053.3917562988283
431685.87699011824 5304010.016054526 1053.3917562988283
431685.8633777888 5304010.028527928 1053.3917562988283
431685.8487301297 5304010.039767472 1053.3917562988283
431685.83315861854 5304010.049687618 1053.3917562988283
431685.816781764 5304010.05821287 1053.3917562988283
431685.7997242037 5304010.065278342 1053.3917562988283
431685.78211575607 5304010.070830265 1053.3917562988283
431685.764090432 5304010.074826383 1053.3917562988283
431685.7457854151 5304010.077236284 1053.3917562988283
431685.7273400175 5304010.078041627 1053.3917562988283
431685.70889462 5304010.077236284 1053.3917562988283
431685.69058960304 5304010.074826383 1053.3917562988283
431685.6725642789 5304010.070830265 1053.3917562988283
431685.6549558313 5304010.065278342 1053.3917562988283
431685.63789827103 5304010.05821287 1053.3917562988283
431685.62152141647 5304010.049687618 1053.3917562988283
431685.6059499053 5304010.039767472 1053.3917562988283
431685.5913022463 5304010.028527928 1053.3917562988283
431685.5776899168 5304010.016054526 1053.3917562988283
431685.56521651486 5304010.002442197 1053.3917562988283
431685.5539769707 5304009.987794537 1053.3917562988283
431685.5440568241 5304009.972223027 1053.3917562988283
431685.5355315732 5304009.955846172 1053.3917562988283
431685.5284661004 5304009.938788611 1053.3917562988283
431685.5229141782 5304009.921180164 1053.3917562988283
431685.51891806006 5304009.90315484 1053.3917562988283
431685.5165081588 5304009.884849823 1053.3917562988283
431685.5157028154 5304009.866404425 1053.3917562988283
431685.5165081588 5304009.847959028 1053.3917562988283
431685.51891806006 5304009.829654011 1053.3917562988283
431685.5229141782 5304009.811628687 1053.3917562988283
431685.5284661004 5304009.794020239 1053.3917562988283
431685.5355315732 5304009.776962679 1053.3917562988283
431685.5440568241 5304009.760585824 1053.3917562988283
431685.5539769707 5304009.745014314 1053.3917562988283
431685.56521651486 5304009.730366654 1053.3917562988283
431685.5776899168 5304009.716754325 1053.3917562988283
431685.5913022463 5304009.704280923 1053.3917562988283
431685.6059499053 5304009.693041379 1053.3917562988283
431685.62152141647 5304009.683121232 1053.3917562988283
431685.63789827103 5304009.674595981 1053.3917562988283
431685.6549558313 5304009.667530509 1053.3917562988283
431685.6725642789 5304009.661978586 1053.3917562988283
431685.69058960304 5304009.657982468 1053.3917562988283
431685.70889462 5304009.655572567 1053.3917562988283
431685.7273400175 5304009.654767224 1053.3917562988283
431685.7457854151 5304009.655572567 1053.3917562988283
431685.764090432 5304009.657982468 1053.3917562988283
431685.78211575607 5304009.661978586 1053.3917562988283
431685.7997242037 5304009.667530509 1053.3917562988283
431685.816781764 5304009.674595981 1053.3917562988283
431685.83315861854 5304009.683121232 1053.3917562988283
431685.8487301297 5304009.693041379 1053.3917562988283
431685.8633777888 5304009.704280923 1053.3917562988283
431685.87699011824 5304009.716754325 1053.3917562988283
431685.88946352014 5304009.730366654 1053.3917562988283
431685.9007030643 5304009.745014314 1053.3917562988283
431685.9106232109 5304009.760585824 1053.3917562988283
431685.9191484618 5304009.776962679 1053.3917562988283
431685.9262139346 5304009.794020239 1053.3917562988283
431685.9317658568 5304009.811628687 1053.3917562988283
431685.93576197495 5304009.829654011 1053.3917562988283
431685.9381718762 5304009.847959028 1053.3917562988283
431695.6488565694 5304039.112962025 1053.1957724121096
431695.6481139892 5304039.129969909 1053.1957724121096
431695.6458919 5304039.146848352 1053.1957724121096
431695.64220721327 5304039.163468899 1053.1957724121096
431695.6370879718 5304039.179705059 1053.1957724121096
431695.630573136 5304039.195433264 1053.1957724121096
431695.6227122877 5304039.210533813 1053.1957724121096
431695.6135652527 5304039.224891782 1053.1957724121096
431695.6032016456 5304039.238397897 1053.1957724121096
431695.59170033946 5304039.250949371 1053.1957724121096
431695.5791488664 5304039.262450676 1053.1957724121096
431695.5656427506 5304039.272814284 1053.1957724121096
431695.5512847817 5304039.281961319 1053.1957724121096
431695.5361842326 5304039.289822167 1053.1957724121096
431695.5204560277 5304039.296337003 1053.1957724121096
431695.5042198679 5304039.301456245 1053.1957724121096
431695.4875993203 5304039.305140931 1053.1957724121096
431695.4707208773 5304039.30736302 1053.1957724121096
431695.45371299406 5304039.308105601 1053.1957724121096
431695.4367051108 5304039.30736302 1053.1957724121096
431695.4198266678 5304039.305140931 1053.1957724121096
431695.40320612025 5304039.301456245 1053.1957724121096
431695.38696996047 5304039.296337003 1053.1957724121096
431695.3712417555 5304039.289822167 1053.1957724121096
431695.3561412064 5304039.281961319 1053.1957724121096
431695.3417832375 5304039.272814284 1053.1957724121096
431695.3282771217 5304039.262450676 1053.1957724121096
431695.3157256487 5304039.250949371 1053.1957724121096
431695.3042243426 5304039.238397897 1053.1957724121096
431695.2938607354 5304039.224891782 1053.1957724121096
431695.2847137005 5304039.210533813 1053.1957724121096
431695.27685285214 5304039.195433264 1053.1957724121096
431695.27033801633 5304039.179705059 1053.1957724121096
431695.2652187749 5304039.163468899 1053.1957724121096
431695.2615340881 5304039.146848352 1053.1957724121096
431695.25931199896 5304039.129969909 1053.1957724121096
431695.25856941874 5304039.112962025 1053.1957724121096
431695.25931199896 5304039.095954142 1053.1957724121096
431695.2615340881 5304039.079075699 1053.1957724121096
431695.2652187749 5304039.062455151 1053.1957724121096
431695.27033801633 5304039.046218991 1053.1957724121096
431695.27685285214 5304039.030490787 1053.1957724121096
431695.2847137005 5304039.015390238 1053.1957724121096
431695.2938607354 5304039.001032269 1053.1957724121096
431695.3042243426 5304038.987526153 1053.1957724121096
431695.3157256487 5304038.97497468 1053.1957724121096
431695.3282771217 5304038.963473374 1053.1957724121096
431695.3417832375 5304038.953109766 1053.1957724121096
431695.3561412064 5304038.943962731 1053.1957724121096
431695.3712417555 5304038.936101884 1053.1957724121096
431695.38696996047 5304038.929587048 1053.1957724121096
431695.40320612025 5304038.924467806 1053.1957724121096
431695.4198266678 5304038.920783119 1053.1957724121096
431695.4367051108 5304038.91856103 1053.1957724121096
431695.45371299406 5304038.917818449 1053.1957724121096
431695.4707208773 5304038.91856103 1053.1957724121096
431695.4875993203 5304038.920783119 1053.1957724121096
431695.5042198679 5304038.924467806 1053.1957724121096
431695.5204560277 5304038.929587048 1053.1957724121096
431695.5361842326 5304038.936101884 1053.1957724121096
431695.5512847817 5304038.943962731 1053.1957724121096
431695.5656427506 5304038.953109766 1053.1957724121096
431695.5791488664 5304038.963473374 1053.1957724121096
431695.59170033946 5304038.97497468 1053.1957724121096
431695.6032016456 5304038.987526153 1053.1957724121096
431695.6135652527 5304039.001032269 1053.1957724121096
431695.6227122877 5304039.015390238 1053.1957724121096
431695.630573136 5304039.030490787 1053.1957724121096
431695.6370879718 5304039.046218991 1053.1957724121096
431695.64220721327 5304039.062455151 1053.1957724121096
431695.6458919 5304039.079075699 1053.1957724121096
431695.6481139892 5304039.095954142 1053.1957724121096
431651.41625218943 5304004.270376678 1050.5837729003908
431651.41549292 5304004.287766806 1050.5837729003908
431651.4132208903 5304004.305024586 1050.5837729003908
431651.4094533917 5304004.322018674 1050.5837729003908
431651.4042190973 5304004.338619734 1050.5837729003908
431651.3975578431 5304004.354701425 1050.5837729003908
431651.38952032535 5304004.3701413525 1050.5837729003908
431651.3801677144 5304004.384822011 1050.5837729003908
431651.3695711893 5304004.398631671 1050.5837729003908
431651.357811396 5304004.411465234 1050.5837729003908
431651.3449778335 5304004.423225028 1050.5837729003908
431651.33116817306 5304004.433821552 1050.5837729003908
431651.3164875145 5304004.443174164 1050.5837729003908
431651.3010475866 5304004.451211681 1050.5837729003908
431651.28496589646 5304004.457872936 1050.5837729003908
431651.2683648354 5304004.46310723 1050.5837729003908
431651.2513707476 5304004.466874728 1050.5837729003908
431651.2341129683 5304004.469146758 1050.5837729003908
431651.2167228396 5304004.469906027 1050.5837729003908
431651.1993327109 5304004.469146758 1050.5837729003908
431651.1820749316 5304004.466874728 1050.5837729003908
431651.16508084384 5304004.46310723 1050.5837729003908
431651.1484797828 5304004.457872936 1050.5837729003908
431651.1323980927 5304004.451211681 1050.5837729003908
431651.1169581647 5304004.443174164 1050.5837729003908
431651.1022775062 5304004.433821552 1050.5837729003908
431651.0884678458 5304004.423225028 1050.5837729003908
431651.0756342833 5304004.411465234 1050.5837729003908
431651.06387449 5304004.398631671 1050.5837729003908
431651.0532779648 5304004.384822011 1050.5837729003908
431651.0439253539 5304004.3701413525 1050.5837729003908
431651.0358878361 5304004.354701425 1050.5837729003908
431651.029226582 5304004.338619734 1050.5837729003908
431651.0239922875 5304004.322018674 1050.5837729003908
431651.020224789 5304004.305024586 1050.5837729003908
431651.0179527592 5304004.287766806 1050.5837729003908
431651.0171934898 5304004.270376678 1050.5837729003908
431651.0179527592 5304004.252986549 1050.5837729003908
431651.020224789 5304004.23572877 1050.5837729003908
431651.0239922875 5304004.218734682 1050.5837729003908
431651.029226582 5304004.202133621 1050.5837729003908
431651.0358878361 5304004.18605193 1050.5837729003908
431651.0439253539 5304004.170612003 1050.5837729003908
431651.0532779648 5304004.155931344 1050.5837729003908
431651.06387449 5304004.142121684 1050.5837729003908
431651.0756342833 5304004.129288121 1050.5837729003908
431651.0884678458 5304004.117528328 1050.5837729003908
431651.1022775062 5304004.106931803 1050.5837729003908
431651.1169581647 5304004.097579191 1050.5837729003908
431651.1323980927 5304004.089541675 1050.5837729003908
431651.1484797828 5304004.08288042 1050.5837729003908
431651.16508084384 5304004.077646125 1050.5837729003908
431651.1820749316 5304004.073878627 1050.5837729003908
431651.1993327109 5304004.071606597 1050.5837729003908
431651.2167228396 5304004.070847328 1050.5837729003908
431651.2341129683 5304004.071606597 1050.5837729003908
431651.2513707476 5304004.073878627 1050.5837729003908
431651.2683648354 5304004.077646125 1050.5837729003908
431651.28496589646 5304004.08288042 1050.5837729003908
431651.3010475866 5304004.089541675 1050.5837729003908
431651.3164875145 5304004.097579191 1050.5837729003908
431651.33116817306 5304004.106931803 1050.5837729003908
431651.3449778335 5304004.117528328 1050.5837729003908
431651.357811396 5304004.129288121 1050.5837729003908
431651.3695711893 5304004.142121684 1050.5837729003908
431651.3801677144 5304004.155931344 1050.5837729003908
431651.38952032535 5304004.170612003 1050.5837729003908
431651.3975578431 5304004.18605193 1050.5837729003908
431651.4042190973 5304004.202133621 1050.5837729003908
431651.4094533917 5304004.218734682 1050.5837729003908
431651.4132208903 5304004.23572877 1050.5837729003908
431651.41549292 5304004.252986549 1050.5837729003908
431591.5101827933 5304015.776366496 1053.818758251953
431591.509237694 5304015.798012828 1053.818758251953
431591.50640958897 5304015.81949442 1053.818758251953
431591.5017200017 5304015.84064778 1053.818758251953
431591.49520462286 5304015.861311922 1053.818758251953
431591.4869130384 5304015.881329578 1053.818758251953
431591.47690835217 5304015.900548401 1053.818758251953
431591.465266706 5304015.9188221255 1053.818758251953
431591.4520766999 5304015.936011676 1053.818758251953
431591.4374387176 5304015.951986231 1053.818758251953
431591.4214641631 5304015.966624212 1053.818758251953
431591.4042746124 5304015.979814219 1053.818758251953
431591.3860008884 5304015.991455865 1053.818758251953
431591.3667820651 5304016.001460551 1053.818758251953
431591.3467644093 5304016.009752136 1053.818758251953
431591.3261002676 5304016.016267515 1053.818758251953
431591.30494690646 5304016.020957102 1053.818758251953
431591.2834653158 5304016.023785207 1053.818758251953
431591.2618189835 5304016.024730306 1053.818758251953
431591.24017265113 5304016.023785207 1053.818758251953
431591.2186910605 5304016.020957102 1053.818758251953
431591.19753769937 5304016.016267515 1053.818758251953
431591.1768735576 5304016.009752136 1053.818758251953
431591.1568559019 5304016.001460551 1053.818758251953
431591.1376370785 5304015.991455865 1053.818758251953
431591.1193633545 5304015.979814219 1053.818758251953
431591.10217380384 5304015.966624212 1053.818758251953
431591.0861992493 5304015.951986231 1053.818758251953
431591.0715612671 5304015.936011676 1053.818758251953
431591.05837126094 5304015.9188221255 1053.818758251953
431591.0467296148 5304015.900548401 1053.818758251953
431591.0367249286 5304015.881329578 1053.818758251953
431591.0284333441 5304015.861311922 1053.818758251953
431591.02191796526 5304015.84064778 1053.818758251953
431591.017228378 5304015.81949442 1053.818758251953
431591.0144002729 5304015.798012828 1053.818758251953
431591.0134551736 5304015.776366496 1053.818758251953
431591.0144002729 5304015.754720164 1053.818758251953
431591.017228378 5304015.733238573 1053.818758251953
431591.02191796526 5304015.712085213 1053.818758251953
431591.0284333441 5304015.691421071 1053.818758251953
431591.0367249286 5304015.671403415 1053.818758251953
431591.0467296148 5304015.652184592 1053.818758251953
431591.05837126094 5304015.633910867 1053.818758251953
431591.0715612671 5304015.616721317 1053.818758251953
431591.0861992493 5304015.600746762 1053.818758251953
431591.10217380384 5304015.5861087805 1053.818758251953
431591.1193633545 5304015.572918774 1053.818758251953
431591.1376370785 5304015.561277128 1053.818758251953
431591.1568559019 5304015.551272442 1053.818758251953
431591.1768735576 5304015.542980857 1053.818758251953
431591.19753769937 5304015.536465478 1053.818758251953
431591.2186910605 5304015.531775891 1053.818758251953
431591.24017265113 5304015.5289477855 1053.818758251953
431591.2618189835 5304015.528002687 1053.818758251953
431591.2834653158 5304015.5289477855 1053.818758251953
431591.30494690646 5304015.531775891 1053.818758251953
431591.3261002676 5304015.536465478 1053.818758251953
431591.3467644093 5304015.542980857 1053.818758251953
431591.3667820651 5304015.551272442 1053.818758251953
431591.3860008884 5304015.561277128 1053.818758251953
431591.4042746124 5304015.572918774 1053.818758251953
431591.4214641631 5304015.5861087805 1053.818758251953
431591.4374387176 5304015.600746762 1053.818758251953
431591.4520766999 5304015.616721317 1053.818758251953
431591.465266706 5304015.633910867 1053.818758251953
431591.47690835217 5304015.652184592 1053.818758251953
431591.4869130384 5304015.671403415 1053.818758251953
431591.49520462286 5304015.691421071 1053.818758251953
431591.5017200017 5304015.712085213 1053.818758251953
431591.50640958897 5304015.733238573 1053.818758251953
431591.509237694 5304015.754720164 1053.818758251953
431657.9843688299 5304039.593478808 1054.5627768066408
431657.9833465037 5304039.616893927 1054.5627768066408
431657.9802873058 5304039.640130842 1054.5627768066408
431657.9752145184 5304039.663012707 1054.5627768066408
431657.96816674864 5304039.685365377 1054.5627768066408
431657.9591976341 5304039.707018735 1054.5627768066408
431657.9483754354 5304039.727807985 1054.5627768066408
431657.9357825158 5304039.74757491 1054.5627768066408
431657.9215147151 5304039.766169069 1054.5627768066408
431657.9056806198 5304039.783448952 1054.5627768066408
431657.8884007371 5304039.799283047 1054.5627768066408
431657.8698065772 5304039.813550848 1054.5627768066408
431657.8500396529 5304039.826143768 1054.5627768066408
431657.8292504025 5304039.836965966 1054.5627768066408
431657.8075970447 5304039.845935081 1054.5627768066408
431657.7852443746 5304039.852982851 1054.5627768066408
431657.7623625096 5304039.858055638 1054.5627768066408
431657.7391255944 5304039.861114836 1054.5627768066408
431657.715710476 5304039.862137162 1054.5627768066408
431657.6922953576 5304039.861114836 1054.5627768066408
431657.6690584424 5304039.858055638 1054.5627768066408
431657.6461765774 5304039.852982851 1054.5627768066408
431657.6238239073 5304039.845935081 1054.5627768066408
