inv_index,x,y,predinstance,nn_dist_m,tile_name,note
1093,416717.7672,5346767.761,3365,0.007269112753508465,tile_129.laz,ok
1094,416713.2402,5346761.348,3206,0.002009975451368023,tile_114.laz,ok
1095,416724.8799,5346763.376,3368,0.0040012495292818424,tile_129.laz,ok
1096,416725.096286093,5346761.84958267,3367,0.006299930910703591,tile_129.laz,ok
1097,416725.903,5346767.702,3744,0.0036055509139698025,tile_129.laz,ok
1098,416727.733939881,5346773.73823988,3743,0.004315169389170158,tile_129.laz,ok
1099,416728.932140251,5346773.52466338,3743,0.0051310609077151416,tile_129.laz,ok
1100,416713.324,5346828.781,4237,0.004123105680280358,tile_117.laz,ok
1101,416711.3601,5346826.356,4235,0.004001250460313515,tile_117.laz,ok
1102,416711.5602,5346824.363,4236,0.003006658837695833,tile_117.laz,ok
1103,416712.6623,5346825.35,4235,0.002299999992829005,tile_117.laz,ok
1104,416704.409601036,5346809.88666289,3880,0.010164457253578832,tile_117.laz,ok
1105,416706.492,5346808.886,3880,0.0044721357248832675,tile_117.laz,ok
1106,416703.823,5346813.842,3882,0.0036055514305745966,tile_117.laz,ok
1107,416706.1981,5346814.36,4065,0.0019000000320374966,tile_117.laz,ok
1108,416705.1879,5346816.908,4064,0.0029000002140147267,tile_117.laz,ok
1109,416703.0197,5346822.208,4060,0.008005622473428436,tile_117.laz,ok
1110,416704.192135557,5346823.31156912,4058,0.008019451294941271,tile_117.laz,ok
1111,416707.639584865,5346811.95979334,3883,0.00046372970284711527,tile_117.laz,ok
1112,416708.171834459,5346811.7882061,-1,0.002565797259766873,tile_117.laz,ok
1113,416708.787773458,5346812.88860287,4066,0.002628585536050814,tile_117.laz,ok
1114,416708.344467124,5346813.4393129,4066,0.004519657427144868,tile_117.laz,ok
1115,416709.564979108,5346814.7499081,-1,0.020531482648560487,tile_117.laz,ok
1116,416713.5604,5346809.687,4069,0.0030265496800200293,tile_117.laz,ok
1117,416714.7162,5346810.858,4068,0.004294182268592475,tile_117.laz,ok
1118,416709.6361,5346821.224,4063,0.005586591566243444,tile_117.laz,ok
1119,416713.8295,5346818.25,4239,0.0005000000237487257,tile_117.laz,ok
1120,416712.5199,5346815.754,4070,0.0040012495292818424,tile_117.laz,ok
1121,416715.5317,5346814.082,-1,0.002624881176363126,tile_134.laz,ok
1122,416717.6541,5346816.49,4240,0.004099999961908907,tile_134.laz,ok
1123,416717.9271,5346813.401,4073,0.003067572100029476,tile_134.laz,ok
1124,416717.9721,5346805.31,4076,0.0020999999833295323,tile_134.laz,ok
1125,416722.5313,5346808.371,4074,0.0016401220032933907,tile_134.laz,ok
1126,416718.467064879,5346807.39539413,4071,0.008433656390716485,tile_134.laz,ok
1127,416720.7462,5346808.734,4074,0.0055172454938329455,tile_134.laz,ok
1128,416722.5313,5346808.371,4074,0.0016401220032933907,tile_134.laz,ok
1129,416720.326,5346814.739,4073,0.004123105680280358,tile_134.laz,ok
1130,416722.7007,5346815.388,4244,0.0021189614321806397,tile_134.laz,ok
1131,416724.2779,5346815.583,4241,0.003661966348418566,tile_134.laz,ok
1132,416728.5524,5346806.321,4249,0.0026000000608082047,tile_134.laz,ok
1133,416727.2666,5346809.244,4248,0.005249761718511147,tile_134.laz,ok
1134,416732.1112,5346809.461,4246,0.001562050039185636,tile_134.laz,ok
1135,416729.6363,5346814.821,4247,0.006378871407317334,tile_134.laz,ok
1136,416733.2984,5346812.638,4424,0.002561249198471358,tile_134.laz,ok
1137,416733.5228,5346817.373,4586,0.004103656555971271,tile_134.laz,ok
1138,416733.5228,5346817.373,4586,0.004103656555971271,tile_134.laz,ok
1139,416735.356,5346826.348,4584,0.004472136063289621,tile_134.laz,ok
1140,416734.5674,5346825.969,4584,0.0027856777208843525,tile_134.laz,ok
1141,416735.22,5346828.692,4764,0.0019999993965029725,tile_134.laz,ok
1142,416730.5626,5346821.515,4420,0.005635601025553423,tile_134.laz,ok
1143,416732.8578,5346829.067,4583,0.0037202154370383003,tile_134.laz,ok
1144,416729.6648,5346832.023,4575,0.005660388442148033,tile_134.laz,ok
1145,416727.5631,5346831.493,4578,0.0043139306384804895,tile_134.laz,ok
1146,416731.177888565,5346828.71207397,4577,0.0029596466039504953,tile_134.laz,ok
1147,416731.6618,5346827.197,4577,0.010781465099495428,tile_134.laz,ok
1148,416734.249,5346830.849,4583,0.001414213670703672,tile_134.laz,ok
1149,416732.3379,5346832.023,4755,0.003661966348418566,tile_134.laz,ok
1150,416732.4663,5346834.239,4753,0.003832753679384107,tile_134.laz,ok
1151,416736.0831,5346834.448,4757,0.003689173503854327,tile_134.laz,ok
1152,416732.4663,5346834.239,4753,0.003832753679384107,tile_134.laz,ok
1153,416727.0148,5346835.599,4579,0.004903060297542133,tile_134.laz,ok
1154,416724.2263,5346835.428,4574,0.0042059478829726835,tile_134.laz,ok
1155,416721.3879,5346830.76,4418,0.002100000041536987,tile_134.laz,ok
1156,416722.3441,5346831.082,4418,0.004561798000674222,tile_134.laz,ok
1157,416721.758,5346833.161,4573,0.0022360680837073235,tile_134.laz,ok
1158,416719.1132,5346832.069,4412,0.003352611005696205,tile_134.laz,ok
1159,416717.698,5346832.799,4408,0.0022360680837073235,tile_134.laz,ok
1160,416715.8681,5346833.477,4408,0.0035510565823404635,tile_134.laz,ok
1161,416715.3778,5346834.9,4408,0.002199999988079071,tile_134.laz,ok
1162,416716.9769,5346837.758,4567,0.0036891729989593568,tile_134.laz,ok
1163,416714.8448,5346837.191,4409,0.004903060107594987,tile_117.laz,ok
1164,416714.5449,5346836.563,4410,0.005745432689636777,tile_117.laz,ok
1165,416712.485725647,5346834.25502669,4406,0.006598310618937382,tile_117.laz,ok
1166,416711.573500593,5346835.89123988,4406,0.003713684668292353,tile_117.laz,ok
1167,416711.134,5346838.657,4407,0.0050000003073364645,tile_117.laz,ok
1168,416709.3052,5346835.518,4234,0.005200000121616409,tile_117.laz,ok
1169,416706.4918,5346831.538,4232,0.008440379198621355,tile_117.laz,ok
1170,416703.8081,5346833.534,4057,0.004428317704860571,tile_117.laz,ok
1171,416705.0705,5346837.878,4405,0.002061553122488809,tile_117.laz,ok
1172,416706.3277,5346839.492,4233,0.007955501105516368,tile_117.laz,ok
1173,416798.80345169,5346795.1295248,5114,0.019093673733540664,tile_130.laz,ok
1174,416796.243910924,5346793.76881288,5114,0.0062037167629372435,tile_130.laz,ok
1175,416798.576381183,5346796.7927249,5111,0.01841598751586953,tile_135.laz,ok
1176,416803.8634,5346790.961,5124,0.003544009062986488,tile_130.laz,ok
1177,416798.908,5346790.301,5120,0.009219544996213868,tile_130.laz,ok
1178,416801.6034,5346790.185,5124,0.014302447300377625,tile_130.laz,ok
1179,416804.455104459,5346788.37670409,5124,0.015459873943961255,tile_130.laz,ok
1180,416801.5924,5346786.382,4973,0.012237646934430335,tile_130.laz,ok
1181,416799.2543,5346784.145,-1,0.015604166675459026,tile_130.laz,ok
1182,416796.7011,5346782.703,4962,0.003195308646966931,tile_130.laz,ok
1183,416795.197957107,5346790.39649946,4961,0.004053047915706468,tile_130.laz,ok
1184,416793.5639,5346784.098,4959,0.00438292155920175,tile_130.laz,ok
1185,416795.6758,5346781.792,4960,0.004651881450685837,tile_130.laz,ok
1186,416796.3414,5346780.377,4793,0.003310588651995559,tile_130.laz,ok
1187,416798.296167974,5346780.0656851,4793,0.005770856812016655,tile_130.laz,ok
1188,416795.8022,5346778.258,4793,0.002973213334686928,tile_130.laz,ok
1189,416801.5265,5346781.411,4973,0.0036400550375792233,tile_130.laz,ok
1190,416804.2868,5346781.31,4973,0.0032000000355766577,tile_130.laz,ok
1191,416802.6276,5346778.57,4968,0.0023999999975785613,tile_130.laz,ok
1192,416803.9118,5346777.557,4972,0.0034985715426611593,tile_130.laz,ok
1193,416802.4059,5346775.364,4972,0.005728001218538983,tile_130.laz,ok
1194,416806.5781,5346786.947,5128,0.0035510566134845903,tile_130.laz,ok
1195,416809.0479,5346787.673,5127,0.0036619670780078466,tile_130.laz,ok
1196,416809.9026,5346791.885,5271,0.005635600998699158,tile_130.laz,ok
1197,416814.4101,5346787.282,5127,0.002002497834036449,tile_130.laz,ok
1198,416822.5617,5346787.777,5280,0.0034481883688481088,tile_133.laz,ok
1199,416814.565080831,5346783.49262129,5277,0.005573991524721291,tile_130.laz,ok
1200,416813.8105,5346780.471,5129,0.009552486590074391,tile_130.laz,ok
1201,416821.1041,5346780.428,5275,0.004561797592360416,tile_133.laz,ok
1202,416820.7383,5346776.224,5131,0.0043462633518842764,tile_133.laz,ok
1203,416820.215998008,5346777.02672424,5134,0.005171706385687778,tile_133.laz,ok
1204,416779.0646,5346787.542,4790,0.00501597459915344,tile_130.laz,ok
1205,416777.7365,5346787.117,4612,0.0046097725423015,tile_130.laz,ok
1206,416778.1675,5346789.568,4790,0.0032015623253255315,tile_130.laz,ok
1207,416784.4762,5346790.809,4792,0.003929376588266554,tile_130.laz,ok
1208,416781.0804,5346794.143,4789,0.0030265496723270897,tile_130.laz,ok
1209,416783.0627,5346794.334,4789,0.006579513712252515,tile_130.laz,ok
1210,416785.8612,5346793.43,4947,0.0011999999987892807,tile_130.laz,ok
1211,416786.3112,5346794.238,4951,0.0023323810384233033,tile_130.laz,ok
1212,416793.214944692,5346792.5707765,4957,0.005114595876377045,tile_130.laz,ok
1213,416792.6404,5346790.15,4955,0.0003999999607913196,tile_130.laz,ok
1214,416782.279,5346782.502,4610,0.0022360682919573805,tile_130.laz,ok
1215,416782.3743,5346780.025,4622,0.006594694772096054,tile_130.laz,ok
1216,416783.2779,5346781.007,4610,0.003661966348418566,tile_130.laz,ok
1217,416781.8803,5346774.252,4619,0.002022375167928007,tile_130.laz,ok
1218,416781.9843,5346773.096,4621,0.006963476503425346,tile_130.laz,ok
1219,416781.9843,5346773.096,4621,0.006963476503425346,tile_130.laz,ok
1220,416783.5209,5346773.053,4621,0.0031320924192306714,tile_130.laz,ok
1221,416787.5695,5346771.46,4618,0.0005000000237487257,tile_130.laz,ok
1222,416787.4601,5346774.729,4620,0.0010049877256840115,tile_130.laz,ok
1223,416787.0569,5346780.527,4791,0.004313931244314017,tile_130.laz,ok
1224,416770.425,5346761.03,4108,0.005000000004656613,tile_130.laz,ok
1225,416766.432541549,5346759.85240867,4110,0.0035015938027637343,tile_130.laz,ok
1226,416765.902220237,5346759.15376012,4110,0.004366686838226605,tile_130.laz,ok
1227,416762.526239881,5346757.88138006,4104,0.0040053789254805286,tile_129.laz,ok
1228,416761.8818,5346757.8,4104,0.0017999999690800905,tile_129.laz,ok
1229,416760.296817351,5346758.84792506,3923,0.0037992934900372517,tile_129.laz,ok
1230,416763.786440178,5346762.82261994,4106,0.00695269567152521,tile_129.laz,ok
1231,416765.4366,5346764.085,4102,0.006046486483332094,tile_130.laz,ok
1232,416762.3589,5346765.78,4106,0.0010999999940395355,tile_129.laz,ok
1233,416760.3146,5346764.67723988,4107,0.005364537335705776,tile_129.laz,ok
1234,416769.968,5346766.944,4270,0.0044721357248832675,tile_130.laz,ok
1235,416770.4966,5346768.729,4270,0.003544009062986488,tile_130.laz,ok
1236,416776.2589,5346763.877,4274,0.007085901707744946,tile_130.laz,ok
1237,416777.951,5346764.526,4274,0.004123106259095047,tile_130.laz,ok
1238,416778.2447,5346762.958,4274,0.005107837235183952,tile_130.laz,ok
1239,416783.3831,5346761.178,4458,0.0036891729989593568,tile_130.laz,ok
1240,416786.6715,5346757.854,4282,0.0042720016191176435,tile_130.laz,ok
1241,416784.7106,5346753.246,4281,0.004044749406202712,tile_130.laz,ok
1242,416786.46379802,5346753.01887224,4283,0.003961918744309783,tile_130.laz,ok
1243,416779.1718,5346756.277,4278,0.00349857157260875,tile_130.laz,ok
1244,416784.3164,5346764.658,4455,0.004118252212425892,tile_130.laz,ok
1245,416785.6236,5346766.895,4456,0.008121576143096476,tile_130.laz,ok
1246,416784.7297,5346768.349,-1,0.0010440307952596607,tile_130.laz,ok
1247,416771.6031,5346756.297,4109,0.004313930596652337,tile_130.laz,ok
1248,416772.3802,5346756.01,4112,0.00020000000949949026,tile_130.laz,ok
1249,416763.8545,5346772.992,-1,0.004924428638348132,tile_129.laz,ok
1250,416789.196474174,5346783.16187199,4791,0.013522539365308965,tile_130.laz,ok
1251,416730.2084,5346657.223,2130,0.0034000004422577055,tile_121.laz,ok
1252,416762.8773,5346832.807,5094,0.004036087587540719,tile_134.laz,ok
1253,416763.924891706,5346828.22661573,5095,0.005948283424838114,tile_134.laz,ok
1254,416759.091456845,5346834.7177862,5093,0.002650151887237918,tile_134.laz,ok
1255,416754.2778,5346834.901,5090,0.007863841166274551,tile_134.laz,ok
1256,416756.0088,5346830.394,4935,0.004176123231216177,tile_134.laz,ok
1257,416752.9214,5346827.285,4931,0.005192301888914153,tile_134.laz,ok
1258,416751.3654,5346823.18,4777,0.004599999985657632,tile_134.laz,ok
1259,416749.2578,5346820.949,4778,0.002416609251694093,tile_134.laz,ok
1260,416753.2285,5346819.781,4776,0.001802775691071449,tile_134.laz,ok
1261,416756.213468408,5346820.63180641,4779,0.003910622835284753,tile_134.laz,ok
1262,416755.777157867,5346820.94325844,4779,0.007316170608524755,tile_134.laz,ok
1263,416757.6342,5346818.716,4782,0.005799999785738004,tile_134.laz,ok
1264,416762.0349,5346820.614,4939,0.006325345665947081,tile_134.laz,ok
1265,416758.3973,5346825.113,4936,0.0040360868952941,tile_134.laz,ok
1266,416753.3997,5346835.681,5090,0.019002368594014756,tile_134.laz,ok
1267,416751.2589,5346824.481,4777,0.0014866063541058756,tile_134.laz,ok
1268,416750.6276,5346821.95,4777,0.012560254603630397,tile_134.laz,ok
1269,416765.7682,5346814.301,4940,0.00205912613165427,tile_135.laz,ok
1270,416759.5301,5346810.743,4781,0.003001665762839541,tile_134.laz,ok
1271,416764.714491911,5346801.8779363,4785,0.004943290596558812,tile_134.laz,ok
1272,416759.4273,5346805.444,4598,0.004825971182932853,tile_134.laz,ok
1273,416760.6296,5346800.643,4601,0.0030265496800200293,tile_134.laz,ok
1274,416756.636,5346801.884,4597,0.0056568540654291935,tile_134.laz,ok
1275,416752.589235363,5346802.40786707,4432,0.0022658463250380713,tile_134.laz,ok
1276,416745.039,5346807.18,4426,0.0010000000474974513,tile_134.laz,ok
1277,416745.3337,5346803.872,4430,0.004205948325832408,tile_134.laz,ok
1278,416745.139343818,5346802.28214144,4427,0.0022397181381160996,tile_134.laz,ok
1279,416743.5567,5346804.009,4429,0.006774215872869234,tile_134.laz,ok
1280,416737.658309689,5346803.36918039,4250,0.0018785400086543662,tile_134.laz,ok
1281,416741.189808025,5346807.77504756,4426,0.004956159473339582,tile_134.laz,ok
1282,416736.45158948,5346805.7493776,4251,0.00170699397954508,tile_134.laz,ok
1283,416734.7502,5346802.535,4250,0.0050039982899889885,tile_134.laz,ok
1284,416733.5228,5346817.373,4586,0.004103656555971271,tile_134.laz,ok
1285,416738.8139,5346819.539,4589,0.004026164478835754,tile_134.laz,ok
1286,416738.701996368,5346822.24395439,4587,0.0044297501001109634,tile_134.laz,ok
1287,416739.8354,5346824.309,4588,0.00470744099605999,tile_134.laz,ok
1288,416740.41,5346825.378,4588,0.002000000327825547,tile_134.laz,ok
1289,416746.324313048,5346828.09524285,4769,0.006421282469013615,tile_134.laz,ok
1290,416747.106220237,5346828.25452024,4768,0.006656904157788037,tile_134.laz,ok
1291,416748.4918,5346829.567,4768,0.007227723713912707,tile_134.laz,ok
1292,416748.6532,5346830.92,4925,0.0031999999773688614,tile_134.laz,ok
1293,416746.251,5346832.481,-1,0.0014142130121592598,tile_134.laz,ok
1294,416744.6223,5346831.65,4928,0.037990656478929616,tile_134.laz,ok
1295,416743.7045,5346833.955,4763,0.015337861604500975,tile_134.laz,ok
1296,416744.3242,5346836.144,4929,0.007045566388871957,tile_134.laz,ok
1297,416745.3271,5346835.995,4929,0.005780138320672887,tile_134.laz,ok
1298,416741.4763,5346834.769,4763,0.0038327536231925626,tile_134.laz,ok
1299,416740.288936535,5346835.13504209,4759,0.01021971262263848,tile_134.laz,ok
1300,416739.829,5346831.78,4761,0.009000000020023435,tile_134.laz,ok
1301,416740.752,5346831.358,4761,0.002828427341407344,tile_134.laz,ok
1302,416738.6201,5346830.809,4761,0.0010049877256840115,tile_134.laz,ok
1303,416743.7568,5346816.836,4592,0.005122499196907498,tile_134.laz,ok
1304,416745.1901,5346817.658,4593,0.0020024987671038007,tile_134.laz,ok
1305,416745.1776,5346819.082,4593,0.003124100078371272,tile_134.laz,ok
1306,416746.148178088,5346819.16958918,4593,0.001867655412288317,tile_134.laz,ok
1307,416745.7643,5346823.096,4767,0.005872819169642582,tile_134.laz,ok
1308,416746.5292,5346823.417,4770,0.0031048345243009975,tile_134.laz,ok
1309,416748.2596,5346825.313,4773,0.012536347299505932,tile_134.laz,ok
1310,416748.2596,5346825.313,4773,0.012536347299505932,tile_134.laz,ok
1311,416763.0337,5346776.561,4266,0.003832753380202166,tile_129.laz,ok
1312,416765.384316383,5346776.20245283,4272,0.006190305064004327,tile_130.laz,ok
1313,416765.4749,5346774.657,-1,0.0057454331759304615,tile_130.laz,ok
1314,416771.8204,5346777.106,4442,0.004019950902736046,tile_130.laz,ok
1315,416771.53,5346775.72,4451,0.0,tile_130.laz,ok
1316,416773.8499,5346775.856,4447,0.010677546730548848,tile_130.laz,ok
1317,416772.9754,5346770.71,4271,0.0053999999654479325,tile_130.laz,ok
1318,416772.4844,5346770.054,4271,0.005946427338919335,tile_130.laz,ok
1319,416774.8712,5346782.997,4609,0.003231098475687322,tile_130.laz,ok
1320,416770.6041,5346784.178,4606,0.006229767046891306,tile_130.laz,ok
1321,416764.5126,5346782.777,4441,0.0039698870244927655,tile_129.laz,ok
1322,416763.3534,5346782.148,4439,0.003944616739558747,tile_129.laz,ok
1323,416762.7759,5346782.426,4439,0.005728001218538983,tile_129.laz,ok
1324,416767.9128,5346786.496,4443,0.0048826219965812994,tile_130.laz,ok
1325,416772.4804,5346788.573,4608,0.007011419473982066,tile_130.laz,ok
1326,416773.6555,5346787.609,4607,0.004609772302388211,tile_130.laz,ok
1327,416774.0612,5346794.364,4787,0.004176122339170932,tile_130.laz,ok
1328,416770.25181583,5346792.94166621,4604,0.002464445830416836,tile_130.laz,ok
1329,416769.331,5346793.25,4604,0.0009999999892897904,tile_130.laz,ok
1330,416766.3558,5346793.565,4600,0.006529930979906725,tile_130.laz,ok
1331,416766.056404248,5346790.63074133,4603,0.0036713761162722207,tile_130.laz,ok
1332,416748.797019941,5346762.68385982,3915,0.0048763675979719145,tile_129.laz,ok
1333,416748.930375975,5346759.15983883,3757,0.00040906352165394377,tile_129.laz,ok
1334,416747.2247,5346758.6,-1,0.004699999990407469,tile_129.laz,ok
1335,416750.622162342,5346763.35567004,3916,0.004839863993323763,tile_129.laz,ok
1336,416750.226880356,5346768.46771965,-1,0.003864217147013318,tile_129.laz,ok
1337,416750.889985118,5346766.76743641,3917,0.0025636333796002792,tile_129.laz,ok
1338,416750.661273239,5346767.05594278,3917,0.0042523138523425244,tile_129.laz,ok
1339,416749.6734,5346771.859,4095,0.0035440091188289093,tile_129.laz,ok
1340,416753.450493049,5346772.83888118,4097,0.0012226429772362016,tile_129.laz,ok
1341,416754.109018071,5346758.42761173,3925,0.0025822502712408452,tile_129.laz,ok
1342,416755.285565559,5346757.52953702,3919,0.004458544363502995,tile_129.laz,ok
1343,416758.791719972,5346760.98720913,3924,0.003278301336756709,tile_129.laz,ok
1344,416757.114572428,5346764.7858381,4101,0.00683958688112877,tile_129.laz,ok
1345,416757.942585403,5346766.50537049,4101,0.005960408889579188,tile_129.laz,ok
1346,416759.8093,5346772.936,4099,0.004060788742383178,tile_129.laz,ok
1347,416755.295,5346778.573,4262,0.005830951622761433,tile_129.laz,ok
1348,416752.9904,5346776.094,4100,0.004019949976035449,tile_129.laz,ok
1349,416757.6525,5346783.748,4263,0.0032015623253255315,tile_129.laz,ok
1350,416757.7949,5346788.132,4259,0.0052924475188663445,tile_129.laz,ok
1351,416756.9153,5346788.426,4259,0.006171709463710809,tile_129.laz,ok
1352,416756.9153,5346788.426,4259,0.006171709463710809,tile_129.laz,ok
1353,416758.4143,5346791.488,-1,0.004742362392881264,tile_129.laz,ok
1354,416756.2734,5346791.772,4434,0.003944616267359481,tile_129.laz,ok
1355,416759.913041664,5346796.5381065,4602,0.003582884509970602,tile_129.laz,ok
1356,416763.5391,5346797.112,4600,0.0021931706871463797,tile_134.laz,ok
1357,416740.3196,5346795.938,4254,0.0020396081306225168,tile_129.laz,ok
1358,416739.513357608,5346791.33538778,4084,0.005704918956391748,tile_129.laz,ok
1359,416736.5628,5346791.819,4088,0.0029732138202053023,tile_129.laz,ok
1360,416737.725657304,5346796.59422536,4255,0.006059098738626465,tile_129.laz,ok
1361,416733.9255,5346799.765,4252,0.006726811927695311,tile_134.laz,ok
1362,416732.2166,5346795.009,4087,0.0035440091188289093,tile_129.laz,ok
1363,416732.891,5346792.834,-1,0.004123105355579432,tile_129.laz,ok
1364,416734.1056,5346793.497,4088,0.005325410514944957,tile_129.laz,ok
1365,416732.891,5346792.834,-1,0.004123105355579432,tile_129.laz,ok
1366,416732.9768,5346791.981,4084,0.0033526106723479987,tile_129.laz,ok
1367,416732.201105833,5346790.17001654,4084,0.0011059566759526879,tile_129.laz,ok
1368,416736.4372,5346788.579,4091,0.0029732138202053023,tile_129.laz,ok
1369,416730.4148,5346789.543,4085,0.005660388442148033,tile_129.laz,ok
1370,416743.9005,5346768.893,3908,0.0030413817445317883,tile_129.laz,ok
1371,416766.0454,5346768.308,4273,0.00501597459915344,tile_130.laz,ok
1372,416767.2095,5346770.651,4272,0.0011180333129785142,tile_130.laz,ok
1373,416770.4773,5346771.715,4271,0.005682428937695715,tile_130.laz,ok
1374,416776.6364,5346772.125,4447,0.006161168627481428,tile_130.laz,ok
1375,416777.7883,5346773.638,4452,0.0026248805044499592,tile_130.laz,ok
1376,416778.0259,5346775.311,4452,0.004220189406903064,tile_130.laz,ok
1377,416780.061,5346766.798,4453,0.0022360674329259017,tile_130.laz,ok
1378,416786.2072,5346761.776,4457,0.006621177353221471,tile_130.laz,ok
1379,416789.314,5346770.434,4623,0.005656854723973716,tile_130.laz,ok
1380,416773.2411,5346756.421,4109,0.0014866069805811325,tile_130.laz,ok
1381,416739.9026,5346760.662,3752,0.0032802434848861885,tile_129.laz,ok
1382,416742.8784,5346759.6,3756,0.0016000000177885322,tile_129.laz,ok
1383,416741.5097,5346765.008,3753,0.002022374246909259,tile_129.laz,ok
1384,416738.5533,5346771.295,3911,0.005990826249238605,tile_129.laz,ok
1385,416744.087196923,5346774.09753078,3909,0.0037355440470598577,tile_129.laz,ok
1386,416740.1316,5346779.307,3910,0.0034000004422577055,tile_129.laz,ok
1387,416745.0861,5346780.856,4094,0.005586591566243444,tile_129.laz,ok
1388,416744.8391,5346793.564,4257,0.004099999740435857,tile_129.laz,ok
1389,416749.5883,5346798.088,4433,0.0026248805044499592,tile_134.laz,ok
1390,416752.5185,5346798.797,4431,0.003354101578904582,tile_134.laz,ok
1391,416754.8027,5346795.919,4431,0.0028792360777983588,tile_129.laz,ok
1392,416751.9863,5346791.767,4260,0.004763402456091685,tile_129.laz,ok
1393,416754.9108,5346786.892,4259,0.0021540662197264905,tile_129.laz,ok
1394,416750.1837,5346779.521,4096,0.003832753380202166,tile_129.laz,ok
1395,416752.8362,5346779.237,4263,0.004841487684072106,tile_129.laz,ok
1396,416747.2007,5346774.407,3909,0.0030805848333533906,tile_129.laz,ok
1397,416733.036437618,5346783.81832477,3741,0.0039366181785946905,tile_129.laz,ok
1398,416732.9548,5346782.889,3905,0.004903060107594987,tile_129.laz,ok
1399,416730.261943308,5346781.03083184,3741,0.002113859763492062,tile_129.laz,ok
1400,416729.0289,5346775.216,3745,0.004148493450588063,tile_129.laz,ok
1401,416728.9855,5346772.383,3740,0.008321657876564692,tile_129.laz,ok
1402,416729.0395,5346769.91,3746,0.0005000000237487257,tile_129.laz,ok
1403,416729.223,5346767.975,3748,0.005830951782481926,tile_129.laz,ok
1404,416732.3488,5346773.167,3747,0.0032310984973051076,tile_129.laz,ok
1405,416730.0426,5346760.349,3555,0.002785677666556489,tile_129.laz,ok
1406,416726.6299,5346759.909,3559,0.0010049877256840115,tile_129.laz,ok
1407,416727.6981,5346760.687,3557,0.0035510566134845903,tile_129.laz,ok
1408,416739.871008105,5346655.7222377,2136,0.0024542975872151253,tile_121.laz,ok
1409,416740.4596,5346650.728,-1,0.0020396081306225168,tile_121.laz,ok
1410,416737.8484,5346650.607,2140,0.0034000004422577055,tile_121.laz,ok
1411,416741.0386,5346648.36,2139,0.001400000008288771,tile_121.laz,ok
1412,416735.465897946,5346645.1573591,1987,0.004878647489151883,tile_118.laz,ok
1413,416734.3927,5346633.48,1839,0.0027000000118277967,tile_118.laz,ok
1414,416746.3299,5346634.352,1989,0.002002497836943201,tile_118.laz,ok
1415,416747.2029,5346635.722,1990,0.0035227831465186902,tile_118.laz,ok
1416,416747.419395848,5346640.3943149,2143,0.005717111630874939,tile_118.laz,ok
1417,416744.4329,5346639.575,1988,0.005780138320672887,tile_118.laz,ok
1418,416747.737950629,5346639.73548569,-1,0.00495771327741817,tile_118.laz,ok
1419,416749.2613,5346640.597,2148,0.0032695569974587725,tile_118.laz,ok
1420,416746.9579,5346645.163,2142,0.003661966348418566,tile_118.laz,ok
1421,416748.2288,5346652.305,2287,0.005141983943917678,tile_121.laz,ok
1422,416752.539175119,5346652.52610744,2289,0.003979001867284144,tile_121.laz,ok
1423,416754.024499393,5346654.75786862,2290,0.0049786864327607235,tile_121.laz,ok
1424,416754.6873,5346652.545,2290,0.005682428965353022,tile_121.laz,ok
1425,416756.0838,5346651.429,2290,0.003929376588266554,tile_121.laz,ok
1426,416757.9567,5346650.908,2436,0.0069921385066178095,tile_121.laz,ok
1427,416747.064641661,5346639.60516783,2148,0.006700364437960387,tile_118.laz,ok
1428,416726.9546,5346658.081,1982,0.00470744093918084,tile_121.laz,ok
1429,416728.2488,5346649.657,1986,0.013207573212665389,tile_121.laz,ok
1430,416732.0215,5346648.187,1983,0.0033541023858735626,tile_121.laz,ok
1431,416731.6504,5346639.465,1837,0.010824047293597415,tile_118.laz,ok
1432,416726.984,5346639.434,1838,0.005656854723973716,tile_118.laz,ok
1433,416723.6803,5346639.071,1835,0.0010440308119855058,tile_118.laz,ok
1434,416725.2646,5346633.288,1685,0.00501597459915344,tile_118.laz,ok
1435,416716.1558,5346638.629,1684,0.009931766873781006,tile_118.laz,ok
1436,416712.5731,5346639.627,1681,0.004313930596652337,tile_98.laz,ok
1437,416712.2968,5346640.622,1678,0.008616263171101124,tile_98.laz,ok
1438,416718.1476,5346641.904,1683,0.006462197816085938,tile_118.laz,ok
1439,416719.3622,5346648.034,1833,0.01359558748792982,tile_121.laz,ok
1440,416719.5396,5346651.876,1832,0.004019949976035449,tile_121.laz,ok
1441,416718.5368,5346651.72,1832,0.0032000000355765224,tile_121.laz,ok
1442,416716.6852,5346652.558,1832,0.005200000121616409,tile_121.laz,ok
1443,416715.6416,5346648.494,1834,0.00430813157474167,tile_121.laz,ok
1444,416714.1594,5346645.107,1679,0.003059412195933775,tile_98.laz,ok
1445,416712.1687,5346643.785,1676,0.005166236433963741,tile_98.laz,ok
1446,416708.0796,5346640.185,1517,0.005015974371706071,tile_98.laz,ok
1447,416707.5836,5346640.227,1517,0.004686150117556908,tile_98.laz,ok
1448,416709.9099,5346643.864,1678,0.0040012495292818424,tile_98.laz,ok
1449,416712.1687,5346643.785,1676,0.005166236433963741,tile_98.laz,ok
1450,416711.506771638,5346647.20078575,1679,0.006817072929811868,tile_101.laz,ok
1451,416714.129482209,5346652.24025989,1826,0.0005793534914913211,tile_101.laz,ok
