name,species,plot_id,dbh_cm,inv_height_m,pc_height_m,crown_area,n_points,ground_pct,z_p05,z_p50,z_p95,flag_ground,flag_dbh,flag_height,flag_crown,flag_height_mismatch
6_36,Beech,6.0,16.2,25.62468823,25.34,20.43,15767,0.007,2.4699999999999136,14.459999999999923,20.93999999999994,False,False,False,False,False
6_37,Beech,6.0,7.6,,17.32,94.63,157601,0.002,3.9700000000000273,10.840000000000032,15.120000000000005,False,False,False,False,False
6_38,Beech,6.0,35.0,28.91166739,28.38,37.48,64597,0.006,4.230000000000018,21.180000000000064,26.350000000000023,False,False,False,False,False
6_39,Beech,6.0,43.6,27.36103242,11.55,1.75,11292,0.034,0.6900000000000546,6.335000000000036,11.009999999999991,False,False,False,False,True
6_4,Beech,6.0,37.2,27.62581567,11.93,0.33,10077,0.035,0.6899999999999409,6.399999999999977,11.319999999999936,False,False,False,False,True
6_40,Beech,6.0,11.8,28.37744218,11.67,6.93,17413,0.016,1.1599999999999682,4.439999999999941,10.419999999999959,False,False,False,False,True
6_41,Beech,6.0,17.5,27.9942772,20.21,25.53,50553,0.006,1.6900000000000546,10.889999999999986,17.480000000000018,False,False,False,False,True
6_42,Beech,6.0,32.8,28.51563757,14.6,2.46,13842,0.017,1.1304999999999956,7.67999999999995,13.789999999999964,False,False,False,False,True
6_43,Beech,6.0,12.4,27.3988881,17.16,46.19,94330,0.002,3.1800000000000637,10.110000000000014,14.32000000000005,False,False,False,False,True
6_44,Beech,6.0,13.7,29.87348739,12.53,12.14,19958,0.008,1.8799999999999955,7.519999999999982,11.829999999999927,False,False,False,False,True
6_45,Beech,6.0,38.2,27.93035784,28.2,54.35,206928,0.002,9.769999999999982,22.289999999999964,26.59999999999991,False,False,False,False,False
6_46,Beech,6.0,14.0,27.46006118,23.0,41.63,145241,0.001,7.920000000000073,18.32000000000005,21.460000000000036,False,False,False,False,False
6_47,Beech,6.0,32.1,,4.49,0.14,2996,0.137,0.16999999999995907,1.8700000000000045,4.069999999999936,False,False,False,False,False
6_48,Beech,6.0,12.1,28.5954834,1.85,4.82,2668,0.034,0.5400000000000773,1.2900000000000773,1.6600000000000819,False,False,False,False,True
6_49,Beech,6.0,8.9,29.01714071,26.86,48.0,117532,0.004,1.4800000000000182,10.730000000000018,23.930000000000064,False,False,False,False,False
6_5,Beech,6.0,7.0,27.80993234,20.87,3.31,6326,0.031,0.8400000000000318,6.080000000000041,12.450000000000045,False,False,False,False,True
6_50,Beech,6.0,47.4,29.21379034,28.92,113.23,390511,0.002,10.42999999999995,23.25999999999999,27.299999999999955,False,False,False,False,False
6_51,Beech,6.0,37.2,28.81169878,28.95,67.73,205610,0.003,8.474499999999917,21.620000000000005,27.019999999999982,False,False,False,False,False
6_52,Beech,6.0,29.9,28.79234501,28.52,43.95,156123,0.004,8.0,22.6400000000001,26.99000000000001,False,False,False,False,False
6_53,Beech,6.0,16.2,32.42419667,6.33,792.71,144982,0.004,1.1800000000000637,2.990000000000009,4.220000000000027,False,False,False,True,True
6_54,Beech,6.0,15.3,27.60210156,18.9,54.29,251383,0.001,4.840000000000032,10.529999999999973,15.269999999999982,False,False,False,False,True
6_55,Larch,6.0,47.7,,14.54,0.66,20134,0.036,0.7300000000000182,7.409999999999968,13.769999999999982,False,False,False,False,False
6_56,Beech,6.0,15.6,26.71208693,24.67,25.97,65072,0.005,2.849999999999909,14.029999999999973,17.860000000000014,False,False,False,False,False
6_57,Beech,6.0,13.7,27.27753705,27.16,23.84,49854,0.003,3.4300000000000637,15.270000000000095,23.800000000000068,False,False,False,False,False
6_58,Beech,6.0,38.2,,10.56,6.48,11662,0.034,0.6999999999999318,6.079999999999927,10.039999999999964,False,False,False,False,False
6_59,Beech,6.0,15.0,27.33734679,15.17,38.91,29979,0.019,1.3800000000001091,8.220000000000027,13.520000000000095,False,False,False,False,True
6_6,Beech,6.0,7.0,27.49096412,10.74,21.08,23819,0.017,1.3290000000000428,4.5,8.800000000000068,False,False,False,False,True
6_60,Beech,6.0,11.8,26.35174632,11.16,46.14,81166,0.001,2.2724999999999795,6.269999999999982,9.470000000000027,False,False,False,False,True
6_62,Beech,6.0,15.9,,13.87,4.08,15767,0.007,1.42999999999995,5.319999999999936,13.269999999999982,False,False,False,False,False
6_64,Beech,6.0,9.2,29.09426914,9.75,37.3,141635,0.005,1.4770000000000283,4.659999999999968,7.580000000000041,False,False,False,False,True
6_65,Beech,6.0,16.9,27.59639828,8.68,30.69,30572,0.022,0.9800000000000182,4.3700000000000045,6.960000000000036,False,False,False,False,True
6_66,Larch,6.0,46.8,30.83336965,10.94,0.49,12300,0.037,0.6594999999999691,5.6299999999999955,10.459999999999923,False,False,False,False,True
6_67,Beech,6.0,10.0,29.24087843,13.44,18.19,33001,0.004,1.8799999999999955,9.980000000000018,12.149999999999977,False,False,False,False,True
6_68,Beech,6.0,8.3,27.19380147,7.96,11.5,38699,0.026,0.6000000000000227,3.3999999999999773,5.779999999999973,False,False,False,False,True
6_69,Beech,6.0,6.0,26.6198859,14.72,17.0,32829,0.006,1.419999999999959,6.590000000000032,11.629999999999995,False,False,False,False,True
6_7,Beech,6.0,8.3,,16.01,47.13,85933,0.005,3.32000000000005,10.580000000000041,14.31000000000006,False,False,False,False,False
6_70,Beech,6.0,8.0,26.6198859,12.07,28.82,65125,0.005,1.7800000000000864,7.4500000000000455,10.509999999999991,False,False,False,False,True
6_71,Beech,6.0,11.5,27.19380147,6.61,5.03,6572,0.021,1.0400000000000773,2.7900000000000773,5.590000000000032,False,False,False,False,True
6_72,Beech,6.0,11.5,23.64885773,6.92,6.74,11635,0.022,0.9200000000000728,3.560000000000059,6.210000000000036,False,False,False,False,True
6_73,Beech,6.0,35.3,29.30144288,29.66,45.2,135426,0.003,6.550000000000068,22.5,27.620000000000005,False,False,False,False,False
6_74,Beech,6.0,12.1,28.69915813,15.31,18.14,49788,0.003,2.5,9.150000000000091,14.290000000000077,False,False,False,False,True
6_75,Beech,6.0,9.2,,0.65,0.01,182,0.769,0.05050000000006776,0.3300000000000409,0.6100000000000136,True,False,False,False,False
6_76,Beech,6.0,46.5,29.01313596,29.77,101.05,362823,0.002,8.180000000000064,24.039999999999964,27.850000000000023,False,False,False,False,False
6_77,Beech,6.0,8.0,28.87940295,5.99,8.69,11334,0.037,0.599999999999909,4.139999999999986,5.360000000000014,False,False,False,False,True
6_78,Beech,6.0,33.7,,29.75,59.66,308387,0.001,7.849999999999909,22.029999999999973,26.949999999999932,False,False,False,False,False
6_79,Beech,6.0,13.1,27.89856773,25.34,9.13,29779,0.008,1.759999999999991,7.949999999999932,23.479999999999905,False,False,False,False,False
6_8,Beech,6.0,11.1,26.98523908,3.35,11.19,6785,0.105,0.31999999999993634,1.5900000000000318,2.9600000000000364,False,False,False,False,True
6_80,Beech,6.0,39.8,29.15587893,29.4,48.87,200147,0.004,6.560000000000059,24.399999999999977,27.980000000000018,False,False,False,False,False
6_81,Beech,6.0,41.1,,29.78,58.12,370684,0.002,11.289999999999964,23.629999999999995,27.720000000000027,False,False,False,False,False
6_82,Beech,6.0,15.6,,19.03,43.25,268618,0.002,3.3799999999999955,11.440000000000055,16.050000000000068,False,False,False,False,False
6_83,Beech,6.0,9.9,,20.46,57.19,543465,0.002,6.269999999999982,11.879999999999995,17.33000000000004,False,False,False,False,False
6_84,Beech,6.0,7.3,,8.46,5.9,20143,0.011,0.8999999999999773,3.6200000000000045,6.759999999999991,False,False,False,False,False
6_85,Larch,6.0,55.7,34.83789641,13.89,0.53,23615,0.035,0.6399999999999864,6.059999999999945,13.319999999999936,False,False,False,False,True
6_86,Beech,6.0,6.0,,7.76,2.87,8522,0.075,0.34000000000003183,3.5,5.8700000000000045,False,False,False,False,False
6_87,Beech,6.0,36.6,,10.37,0.41,10680,0.037,0.6499999999999773,5.059999999999945,9.719999999999914,False,False,False,False,False
6_88,Beech,6.0,39.8,29.45529169,29.36,52.78,166935,0.002,6.509999999999991,22.459999999999923,27.25999999999999,False,False,False,False,False
6_89,Beech,6.0,7.0,29.13006689,19.18,51.35,182725,0.003,5.589999999999918,13.740000000000009,17.480000000000018,False,False,False,False,True
6_9,Beech,6.0,10.8,27.55234519,8.83,1420.94,180085,0.001,1.9699999999999136,4.1299999999999955,6.899999999999977,False,False,False,True,True
6_90,Beech,6.0,7.3,29.13006689,9.79,16.36,27582,0.005,1.5199999999999818,4.139999999999986,9.18999999999994,False,False,False,False,True
7_1,Beech,7.0,6.4,,8.54,11.54,21756,0.016,1.75,4.009999999999991,8.110000000000014,False,False,False,False,False
7_10,Beech,7.0,12.7,26.03716639,11.78,34.49,176649,0.268,0.17999999999994998,0.7799999999999727,8.839999999999918,False,False,False,False,True
7_100,Beech,7.0,26.1,25.08027999,7.79,8.41,15643,0.035,0.6800000000000637,5.420000000000073,7.220000000000027,False,False,False,False,True
7_101,Beech,7.0,18.8,,22.7,87.58,309575,0.0,5.3799999999999955,14.350000000000023,19.82000000000005,False,False,False,False,False
7_102,Beech,7.0,16.2,29.2690363,19.91,43.01,190027,0.0,5.810000000000059,13.520000000000095,17.620000000000005,False,False,False,False,True
7_103,Beech,7.0,13.1,23.14769416,17.13,15.26,35462,0.013,0.9499999999999318,5.610000000000014,15.68999999999994,False,False,False,False,True
7_104,Beech,7.0,6.7,28.72267046,10.83,593.74,257448,0.003,1.4099999999999682,4.209999999999923,6.25,False,False,False,True,True
7_105,Oak,7.0,49.3,29.08136813,29.0,88.86,468299,0.002,10.160000000000082,22.07000000000005,26.639999999999986,False,False,False,False,False
7_106,Beech,7.0,14.6,28.66997855,15.46,36.64,134610,0.003,3.3999999999999773,9.68999999999994,13.600000000000023,False,False,False,False,True
7_107,Beech,7.0,13.7,28.66997855,16.27,39.63,138329,0.003,4.624000000000007,13.129999999999995,15.190000000000055,False,False,False,False,True
7_108,Beech,7.0,11.5,28.39963904,12.82,14.96,51754,0.006,1.4700000000000273,6.789999999999964,10.769999999999982,False,False,False,False,True
7_109,Larch,7.0,44.6,29.70623847,12.13,35.43,89498,0.003,1.509999999999991,5.920000000000073,11.240000000000009,False,False,False,False,True
7_11,Beech,7.0,15.6,27.73255757,14.37,40.07,368996,0.001,4.039999999999964,8.159999999999968,12.479999999999905,False,False,False,False,True
7_110,Spruce,7.0,45.2,29.88358281,29.88,36.98,958770,0.002,9.5,18.49000000000001,25.99000000000001,False,False,False,False,False
7_12,Beech,7.0,6.0,24.9844809,23.35,32.43,477513,0.003,5.660000000000082,15.660000000000082,20.82000000000005,False,False,False,False,False
7_13,Spruce,7.0,50.0,,8.3,0.44,25826,0.075,0.37000000000000455,3.8150000000000546,7.6299999999999955,False,False,False,False,False
7_14,Beech,7.0,32.5,25.05079378,11.79,15.83,33315,0.027,0.7799999999999727,8.299999999999955,11.0,False,False,False,False,True
7_15,Beech,7.0,6.4,,2.41,1.84,2079,0.19,0.16000000000008185,1.07000000000005,2.150000000000091,False,False,False,False,False
7_16,Beech,7.0,7.0,,14.83,58.97,457144,0.002,2.0699999999999363,9.629999999999995,13.090000000000032,False,False,False,False,False
7_17,Beech,7.0,9.9,25.32052377,1.43,46.59,80903,0.191,0.31999999999993634,0.7400000000000091,1.0799999999999272,False,False,False,False,True
7_18,Beech,7.0,17.8,24.56450411,20.69,44.96,332419,0.003,2.2999999999999545,11.459999999999923,19.029999999999973,False,False,False,False,False
7_19,Beech,7.0,11.5,,3.56,98.91,216991,0.432,0.18999999999994088,0.5399999999999636,2.25,True,False,False,False,False
7_2,Beech,7.0,33.7,,27.9,56.45,460853,0.001,11.030000000000086,21.610000000000014,26.00999999999999,False,False,False,False,False
7_20,Beech,7.0,9.9,,20.09,91.3,733014,0.002,3.6399999999999864,12.240000000000009,17.07000000000005,False,False,False,False,False
7_21,Beech,7.0,8.0,26.67302393,12.2,25.26,76745,0.006,2.1000000000000227,7.8700000000000045,10.470000000000027,False,False,False,False,True
7_22,Spruce,7.0,49.3,31.97730237,32.23,39.86,775598,0.002,10.090000000000032,21.290000000000077,28.63000000000011,False,False,False,False,False
7_23,Beech,7.0,50.0,,12.1,2.64,45930,0.032,0.6699999999999591,5.649999999999977,11.029999999999973,False,False,False,False,False
7_24,Beech,7.0,18.1,23.53062986,8.2,169.38,644740,0.161,0.2400000000000091,1.0199999999999818,2.090000000000032,False,False,False,False,True
7_25,Beech,7.0,14.0,26.25157296,14.29,11.74,74214,0.013,1.3199999999999363,6.169999999999959,13.333499999999837,False,False,False,False,True
7_26,Beech,7.0,22.6,28.26426242,6.3,4.0,16368,0.045,0.5400000000000773,2.6900000000000546,5.580000000000041,False,False,False,False,True
7_27,Beech,7.0,8.3,26.80776954,9.8,11.12,49606,0.014,1.080000000000041,3.8600000000000136,8.129999999999995,False,False,False,False,True
7_28,Beech,7.0,13.4,28.69062241,22.4,31.27,191257,0.007,1.8999999999999773,14.450000000000045,20.480000000000018,False,False,False,False,True
7_29,Beech,7.0,37.9,28.64881455,30.22,66.05,827443,0.002,8.489999999999895,21.43999999999994,27.279999999999973,False,False,False,False,False
7_3,Beech,7.0,7.3,,12.56,17.72,58061,0.005,2.409999999999968,6.490000000000009,10.169999999999959,False,False,False,False,False
7_30,Beech,7.0,21.6,27.99493471,5.7,3.66,17955,0.018,0.7300000000000182,2.82000000000005,4.9500000000000455,False,False,False,False,True
7_31,Beech,7.0,45.2,28.93239304,29.81,89.04,748039,0.002,10.18999999999994,23.589999999999918,27.949999999999932,False,False,False,False,False
7_32,Beech,7.0,10.5,28.99907328,22.72,45.73,379068,0.001,2.730000000000018,14.490000000000009,21.440000000000055,False,False,False,False,True
7_33,Beech,7.0,37.2,29.32617617,29.44,71.94,653466,0.002,12.349999999999909,21.68999999999994,27.519999999999982,False,False,False,False,False
7_34,Beech,7.0,62.1,30.05138182,30.87,76.05,903797,0.002,9.350000000000023,22.230000000000018,28.360000000000014,False,False,False,False,False
7_35,Beech,7.0,10.2,29.79558621,4.8,322.52,785251,0.123,0.2600000000001046,1.240000000000009,2.050000000000068,False,False,False,True,True
7_36,Beech,7.0,30.9,28.51013985,20.48,72.55,638047,0.001,5.780000000000086,12.700000000000045,18.420000000000073,False,False,False,False,True
7_37,Beech,7.0,36.9,26.04053192,27.09,73.18,484333,0.003,10.150000000000091,20.930000000000064,24.8900000000001,False,False,False,False,False
7_38,Oak,7.0,37.2,27.17705218,27.45,45.06,300300,0.003,6.5,22.18999999999994,25.769999999999982,False,False,False,False,False
7_39,Beech,7.0,8.3,,15.89,1687.47,1564625,0.0,2.3500000000000227,7.089999999999975,9.71999999999997,False,False,False,True,False
7_4,Beech,7.0,14.6,27.03177794,17.68,25.84,162227,0.009,1.5300000000000864,10.440000000000055,16.410000000000082,False,False,False,False,True
7_40,Beech,7.0,8.9,27.86433789,12.79,20.89,70961,0.007,1.3700000000000045,7.75,11.57000000000005,False,False,False,False,True
7_41,Beech,7.0,14.6,27.44953022,21.7,40.28,129174,0.006,1.4800000000000182,9.580000000000041,13.440000000000055,False,False,False,False,True
7_43,Beech,7.0,47.1,28.91659783,32.48,119.84,943146,0.001,12.370000000000005,21.470000000000027,26.8900000000001,False,False,False,False,False
7_44,Beech,7.0,10.2,26.51580713,23.86,42.81,301521,0.002,3.009999999999991,13.589999999999918,19.589999999999918,False,False,False,False,False
7_45,Beech,7.0,13.4,25.97135321,14.31,15.8,65492,0.006,1.3199999999999363,8.839999999999918,13.259999999999991,False,False,False,False,True
7_46,Beech,7.0,30.2,26.8100074,5.65,0.73,8675,0.049,0.5099999999999909,2.990000000000009,5.220000000000027,False,False,False,False,True
7_47,Beech,7.0,14.3,25.68155359,6.78,1.11,6673,0.028,0.67999999999995,3.7799999999999727,6.263999999999983,False,False,False,False,True
7_48,Beech,7.0,5.7,26.31901483,3.52,1.93,4215,0.058,0.4599999999999227,2.3700000000000045,3.2099999999999227,False,False,False,False,True
7_49,Beech,7.0,14.3,25.6252881,20.93,46.6,404514,0.001,6.4500000000000455,14.830000000000041,19.300000000000068,False,False,False,False,False
7_5,Beech,7.0,6.0,26.40858649,19.09,44.24,345011,0.003,4.730000000000018,13.779999999999973,17.49000000000001,False,False,False,False,True
7_50,Beech,7.0,20.4,26.39510812,9.68,7.25,23177,0.028,0.8299999999999272,6.0499999999999545,9.230000000000018,False,False,False,False,True
7_51,Beech,7.0,8.6,27.16362899,21.26,23.65,170671,0.004,3.8799999999999955,15.36999999999989,19.91999999999996,False,False,False,False,True
7_52,Beech,7.0,10.2,27.16362899,10.82,6.1,16949,0.011,1.2199999999999136,6.919999999999959,10.145999999999967,False,False,False,False,True
7_53,Beech,7.0,16.2,27.93739935,11.99,18.53,42732,0.014,1.0955000000000286,7.720000000000027,11.139999999999986,False,False,False,False,True
7_54,Beech,7.0,45.8,27.99349321,11.57,12.01,37580,0.024,0.8500000000000227,6.909999999999968,10.92999999999995,False,False,False,False,True
7_56,Beech,7.0,11.5,27.64075837,9.95,10.57,46288,0.015,1.2999999999999545,4.569999999999936,8.129999999999995,False,False,False,False,True
7_57,Beech,7.0,19.1,27.54352017,23.91,46.99,245557,0.003,7.350000000000023,16.5,20.850000000000023,False,False,False,False,False
7_58,Larch,7.0,43.3,28.44474096,28.25,70.53,672888,0.002,9.139999999999986,22.569999999999936,26.34999999999991,False,False,False,False,False
7_59,Beech,7.0,31.5,,23.9,68.52,547999,0.001,8.339999999999918,17.309999999999945,22.149999999999977,False,False,False,False,False
7_6,Beech,7.0,30.9,,8.8,0.67,16003,0.051,0.4900000000000091,4.530000000000086,8.370000000000005,False,False,False,False,False
7_60,Spruce,7.0,44.6,31.76983985,31.88,40.58,958580,0.001,10.049999999999955,20.68999999999994,28.18999999999994,False,False,False,False,False
7_61,Beech,7.0,14.3,26.5338697,5.45,7.94,13629,0.05,0.5099999999999909,2.5799999999999272,4.279999999999973,False,False,False,False,True
7_62,Beech,7.0,35.3,28.53668744,29.25,58.93,554030,0.003,6.040000000000077,19.420000000000073,26.420000000000073,False,False,False,False,False
7_63,Beech,7.0,12.1,28.9958766,12.3,38.21,134201,0.007,1.1200000000000045,4.5,10.509999999999991,False,False,False,False,True
7_64,Beech,7.0,34.1,28.05740096,9.47,7.04,26202,0.066,0.36000000000001364,5.269999999999982,8.92999999999995,False,False,False,False,True
7_65,Beech,7.0,7.6,27.13838744,14.94,66.26,410348,0.002,3.669999999999959,8.569999999999936,12.43999999999994,False,False,False,False,True
7_66,Beech,7.0,12.1,29.34549125,6.6,5.18,19603,0.026,0.8600000000000136,3.8700000000000045,5.860000000000014,False,False,False,False,True
7_67,Beech,7.0,17.8,,10.04,29.96,104182,0.01,2.349999999999909,6.349999999999909,9.329999999999927,False,False,False,False,False
7_68,Larch,7.0,39.2,,2.97,1.03,9409,0.125,0.25,1.4399999999999409,2.5499999999999545,False,False,False,False,False
7_69,Beech,7.0,11.1,21.20457364,19.48,40.23,545720,0.002,2.7199999999999136,10.079999999999927,17.229999999999905,False,False,False,False,False
7_7,Beech,7.0,10.2,25.57389776,25.63,24.16,139438,0.006,2.9500000000000455,14.050000000000068,18.82000000000005,False,False,False,False,False
7_70,Beech,7.0,8.0,23.29114995,15.56,23.78,124047,0.004,2.1299999999999955,8.680000000000064,13.82000000000005,False,False,False,False,True
7_71,Beech,7.0,11.1,22.16692666,19.71,40.82,142783,0.004,2.949999999999932,11.319999999999936,15.480000000000018,False,False,False,False,False
7_72,Beech,7.0,30.2,27.97015258,24.26,59.84,294079,0.003,5.689999999999941,19.889999999999986,22.839999999999918,False,False,False,False,False
7_73,Beech,7.0,6.7,,13.03,25.75,59742,0.022,0.7000000000000455,5.019999999999982,10.850000000000023,False,False,False,False,False
7_74,Beech,7.0,7.3,28.65362182,18.89,80.38,637656,0.0,2.7899999999999636,10.449999999999932,16.399999999999977,False,False,False,False,True
7_75,Beech,7.0,18.5,25.75355588,22.6,51.2,141732,0.003,6.57000000000005,14.330000000000041,20.18999999999994,False,False,False,False,False
7_76,Beech,7.0,47.7,28.44895199,13.07,6.49,36694,0.041,0.5900000000000318,5.529999999999973,12.06000000000006,False,False,False,False,True
7_77,Beech,7.0,10.8,27.20665915,21.61,105.54,591579,0.0,8.5,15.019999999999982,19.050000000000068,False,False,False,False,True
7_78,Beech,7.0,16.6,21.52958197,21.48,51.63,251243,0.003,5.480000000000018,14.410000000000082,18.99000000000001,False,False,False,False,False
7_79,Spruce,7.0,41.1,,29.33,49.7,1036543,0.001,9.199999999999932,18.649999999999977,25.91999999999996,False,False,False,False,False
7_8,Beech,7.0,33.4,,25.02,59.67,500300,0.003,5.850000000000023,16.639999999999986,22.659999999999968,False,False,False,False,False
7_80,Beech,7.0,10.2,,12.31,5.43,23219,0.031,0.7899999999999636,5.849999999999909,10.849999999999909,False,False,False,False,False
7_81,Beech,7.0,15.6,29.34549125,21.57,25.86,166685,0.008,3.159999999999968,14.159999999999968,19.850000000000023,False,False,False,False,True
7_82,Beech,7.0,37.6,28.13564307,27.7,68.97,628467,0.002,10.319999999999936,21.079999999999927,25.899999999999977,False,False,False,False,False
7_83,Beech,7.0,34.1,28.93803875,29.06,50.48,386401,0.002,7.180000000000064,20.860000000000014,26.5,False,False,False,False,False
7_84,Beech,7.0,10.2,26.5351208,7.13,369.62,967245,0.036,0.5599999999999454,1.6200000000000045,2.6099999999999,False,False,False,True,True
7_85,Beech,7.0,28.6,29.37583359,25.92,53.1,275994,0.003,5.25,17.979999999999905,24.019999999999982,False,False,False,False,False
7_86,Beech,7.0,9.2,27.97027481,23.66,27.7,226643,0.001,2.2200000000000273,13.110000000000014,20.030000000000086,False,False,False,False,False
7_87,Beech,7.0,14.6,27.97027481,20.2,23.3,129686,0.005,1.509999999999991,14.490000000000009,18.83000000000004,False,False,False,False,True
7_88,Beech,7.0,14.3,,2.12,2.52,4757,0.232,0.16999999999995907,0.9199999999999591,1.9800000000000182,False,False,False,False,False
7_89,Beech,7.0,30.9,,27.25,43.96,354073,0.003,8.539999999999964,20.41999999999996,25.370000000000005,False,False,False,False,False
7_9,Beech,7.0,13.1,27.1523237,9.09,26.76,261615,0.057,0.4499999999999318,1.6200000000000045,7.589999999999918,False,False,False,False,True
7_90,Beech,7.0,12.1,28.76410161,14.16,13.62,49235,0.006,1.6899999999999409,8.110000000000014,13.169999999999959,False,False,False,False,True
7_91,Spruce,7.0,50.0,32.20228647,32.35,53.46,945632,0.002,8.289999999999964,20.50999999999999,28.370000000000005,False,False,False,False,False
7_92,Beech,7.0,18.1,23.38856075,14.09,37.2,88742,0.005,3.7899999999999636,9.43999999999994,12.279999999999973,False,False,False,False,True
7_93,Beech,7.0,9.2,,7.14,108.68,279058,0.264,0.15999999999996817,0.9200000000000728,5.420000000000073,False,False,False,False,False
7_94,Beech,7.0,6.7,28.27731322,9.71,192.83,307142,0.004,1.0299999999999727,2.8899999999999864,5.690000000000055,False,False,False,False,True
7_95,Beech,7.0,8.9,28.6114259,17.83,55.17,125461,0.002,2.92999999999995,11.639999999999986,14.950000000000045,False,False,False,False,True
7_96,Beech,7.0,23.2,23.8633642,3.49,1.89,4129,0.118,0.2700000000000955,1.9100000000000819,3.1100000000000136,False,False,False,False,True
7_97,Beech,7.0,37.2,28.1758803,1.54,0.13,1231,0.341,0.12999999999999545,0.6900000000000546,1.3350000000000364,True,False,False,False,True
7_98,Beech,7.0,12.1,27.39437659,18.01,22.04,48371,0.01,1.740000000000009,6.2299999999999045,12.93999999999994,False,False,False,False,True
7_99,Beech,7.0,11.5,24.96361771,5.83,1.63,6070,0.066,0.37000000000000455,3.230000000000018,5.240000000000009,False,False,False,False,True
8_1,Beech,8.0,35.7,28.39623453,29.2,56.38,629360,0.002,9.830000000000041,22.370000000000005,27.100000000000023,False,False,False,False,False
8_10,Silver Fir,8.0,15.3,,10.46,15.89,258627,0.002,2.8999999999999773,6.460000000000036,9.17999999999995,False,False,False,False,False
8_11,Douglas Fir,8.0,39.8,,29.61,50.2,1021270,0.001,11.399999999999977,20.25,25.450000000000045,False,False,False,False,False
8_12,Douglas Fir,8.0,13.1,,18.21,16.57,307032,0.002,10.200000000000045,13.149999999999977,16.470000000000027,False,False,False,False,False
8_13,Douglas Fir,8.0,27.1,28.14823491,29.38,28.71,318788,0.0,9.42999999999995,21.730000000000018,26.299999999999955,False,False,False,False,False
8_14,Douglas Fir,8.0,57.9,,7.56,191.93,749345,0.154,0.34000000000003183,1.1600000000000819,3.07000000000005,False,False,False,False,False
8_15,Douglas Fir,8.0,54.4,,32.93,49.47,789615,0.002,10.840000000000032,21.480000000000018,28.519999999999982,False,False,False,False,False
8_16,Beech,8.0,21.0,,19.04,46.79,319404,0.0,3.0599999999999454,12.1099999999999,17.239999999999895,False,False,False,False,False
8_17,Douglas Fir,8.0,55.1,32.72774584,33.35,53.4,891980,0.002,6.059999999999945,20.129999999999995,27.5,False,False,False,False,False
8_18,Douglas Fir,8.0,30.2,,27.96,53.67,514384,0.003,4.17999999999995,18.370000000000005,25.149999999999977,False,False,False,False,False
8_19,Beech,8.0,8.9,24.45734847,9.75,155.62,529628,0.026,0.5800000000000409,1.1700000000000728,4.82000000000005,False,False,False,False,True
8_2,Beech,8.0,35.3,26.90424228,29.59,52.82,512558,0.004,11.430000000000064,21.590000000000032,26.75,False,False,False,False,False
8_20,Beech,8.0,16.2,27.6717414,38.85,50.03,735422,0.0,9.799999999999955,22.350000000000023,28.899999999999977,False,False,False,False,True
8_21,Beech,8.0,9.9,25.95665525,8.2,7.45,22760,0.01,0.9200000000000728,2.8600000000000136,6.7000000000000455,False,False,False,False,True
8_22,Beech,8.0,15.3,,28.57,29.45,165537,0.004,2.57000000000005,16.0,21.07000000000005,False,False,False,False,False
8_23,Douglas Fir,8.0,34.7,,26.79,22.19,395110,0.003,4.600000000000023,17.06000000000006,23.33000000000004,False,False,False,False,False
8_24,Silver Fir,8.0,12.7,,14.78,13.12,367019,0.001,4.240000000000009,9.580000000000041,13.740000000000009,False,False,False,False,False
8_25,Silver Fir,8.0,38.2,28.98464632,28.87,41.57,938405,0.002,9.700000000000045,17.42999999999995,24.730000000000018,False,False,False,False,False
8_26,Silver Fir,8.0,35.0,,28.54,33.29,655158,0.003,8.039999999999964,18.039999999999964,24.470000000000027,False,False,False,False,False
8_27,Douglas Fir,8.0,43.9,,33.68,40.29,670169,0.002,12.190000000000055,21.450000000000045,28.110000000000014,False,False,False,False,False
8_29,Beech,8.0,29.0,24.1417939,26.35,56.95,378817,0.002,7.300000000000068,19.25999999999999,22.450000000000045,False,False,False,False,False
8_3,Beech,8.0,10.2,,5.49,14.36,22566,0.015,0.7400000000000091,1.8000000000000682,2.4200000000000728,False,False,False,False,False
8_31,Silver Fir,8.0,12.1,25.54116963,9.57,22.31,265544,0.002,3.0699999999999363,7.029999999999973,9.059999999999945,False,False,False,False,True
8_32,Douglas Fir,8.0,52.5,,33.39,65.26,1469446,0.001,7.909999999999968,21.229999999999905,28.129999999999995,False,False,False,False,False
8_33,Silver Fir,8.0,68.4,31.94277999,31.78,86.32,2126904,0.001,9.329999999999927,18.09999999999991,25.299999999999955,False,False,False,False,False
8_34,Silver Fir,8.0,9.5,,21.99,13.36,260706,0.002,2.2200000000000273,16.040000000000077,20.590000000000032,False,False,False,False,False
8_35,Douglas Fir,8.0,55.7,,32.93,78.29,1785397,0.001,13.099999999999909,19.839999999999918,26.870000000000005,False,False,False,False,False
8_36,Beech,8.0,43.0,28.1978109,28.75,78.29,619510,0.002,9.659999999999968,22.090000000000032,26.889999999999986,False,False,False,False,False
8_37,Beech,8.0,9.5,27.15529942,14.92,22.4,98463,0.009,1.2699999999999818,5.269999999999982,13.0,False,False,False,False,True
8_38,Beech,8.0,41.1,,9.99,3.98,34279,0.049,0.5,4.960000000000036,9.389999999999986,False,False,False,False,False
